caption_id,scene_id,record_id,start_seconds,end_seconds,summary_en,summary_zh,product_name,catalog_product_class,visible_components_json,visible_actions_json,visible_states_json,safety_or_warning_text_json,uncertainty,caption_text,model,model_revision,prompt_version,frame_paths_json,review_status
pressure-012-scene-0024-vlm-0001,pressure-012-scene-0024,pressure-012,88.488,92.059,"A person holds a pressure cooker containing cooked, glazed meat pieces. In a subsequent frame, the cooked meat is served over white rice in a bowl.",一个人拿着一个装有煮熟的、裹着酱汁的肉块的压力锅。在下一帧中，煮好的肉被盛在一碗白米饭上。,Pressure Cooker,Pressure Cooker,"[""pressure cooker"",""white bowl"",""white rice"",""meat pieces"",""green onions"",""garlic cloves"",""red and white checkered cloth"",""chopsticks"",""fork""]","[""holding the pressure cooker"",""serving meat over rice""]","[""meat pieces coated in sauce"",""meat pieces in liquid in pressure cooker"",""meat pieces on top of rice""]",[],,"Visual summary: A person holds a pressure cooker containing cooked, glazed meat pieces. In a subsequent frame, the cooked meat is served over white rice in a bowl.
视觉摘要: 一个人拿着一个装有煮熟的、裹着酱汁的肉块的压力锅。在下一帧中，煮好的肉被盛在一碗白米饭上。
Visible product: Pressure Cooker
Visible components: pressure cooker; white bowl; white rice; meat pieces; green onions; garlic cloves; red and white checkered cloth; chopsticks; fork
Visible actions: holding the pressure cooker; serving meat over rice
Visible states: meat pieces coated in sauce; meat pieces in liquid in pressure cooker; meat pieces on top of rice",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-012-scene-0024/frame_01.jpg"",""data_video/vlm_frames/pressure-012-scene-0024/frame_02.jpg""]",pending
pressure-012-scene-0025-vlm-0001,pressure-012-scene-0025,pressure-012,92.059,96.063,A hand is garnishing bowls of glazed meat over white rice with sesame seeds and chopped green onions.,一只手正在往盛有白米饭和酱汁肉块的碗上撒芝麻和切碎的葱花。,unknown,Pressure Cooker,"[""white bowl"",""white rice"",""glazed meat"",""sesame seeds"",""chopped green onions"",""red chopsticks"",""white chopsticks"",""green onion stalk"",""small dish with dark sauce"",""red and white checkered cloth""]","[""garnishing food with sesame seeds"",""garnishing food with chopped green onions""]","[""food being prepared for serving"",""food already plated""]",[],,"Visual summary: A hand is garnishing bowls of glazed meat over white rice with sesame seeds and chopped green onions.
视觉摘要: 一只手正在往盛有白米饭和酱汁肉块的碗上撒芝麻和切碎的葱花。
Visible product: unknown
Visible components: white bowl; white rice; glazed meat; sesame seeds; chopped green onions; red chopsticks; white chopsticks; green onion stalk; small dish with dark sauce; red and white checkered cloth
Visible actions: garnishing food with sesame seeds; garnishing food with chopped green onions
Visible states: food being prepared for serving; food already plated",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-012-scene-0025/frame_01.jpg"",""data_video/vlm_frames/pressure-012-scene-0025/frame_02.jpg""]",pending
pressure-012-scene-0026-vlm-0001,pressure-012-scene-0026,pressure-012,96.063,98.799,"Two bowls of rice topped with glazed meat pieces, garnished with green onions and sesame seeds, are presented on a wooden surface with chopsticks and a checkered cloth nearby.",两个盛有米饭的碗，上面放着淋有酱汁的肉块，撒有葱花和芝麻，摆放在木制表面上，旁边有筷子和格子布。,unknown,Pressure Cooker,"[""white bowl"",""white rice"",""glazed meat pieces"",""green onions"",""sesame seeds"",""chopsticks"",""checkered cloth"",""wooden surface""]",[],[],[],,"Visual summary: Two bowls of rice topped with glazed meat pieces, garnished with green onions and sesame seeds, are presented on a wooden surface with chopsticks and a checkered cloth nearby.
视觉摘要: 两个盛有米饭的碗，上面放着淋有酱汁的肉块，撒有葱花和芝麻，摆放在木制表面上，旁边有筷子和格子布。
Visible product: unknown
Visible components: white bowl; white rice; glazed meat pieces; green onions; sesame seeds; chopsticks; checkered cloth; wooden surface",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-012-scene-0026/frame_01.jpg""]",pending
pressure-012-scene-0027-vlm-0001,pressure-012-scene-0027,pressure-012,98.799,101.268,"A close-up of glazed meat pieces served over white rice, garnished with green onions and sesame seeds.",一盘淋有酱汁的肉块配白米饭，撒有葱花和芝麻。,unknown,Pressure Cooker,[],[],[],[],The product category label 'Pressure Cooker' is not visually verifiable in the frames.,"Visual summary: A close-up of glazed meat pieces served over white rice, garnished with green onions and sesame seeds.
视觉摘要: 一盘淋有酱汁的肉块配白米饭，撒有葱花和芝麻。
Visible product: unknown
Visual uncertainty: The product category label 'Pressure Cooker' is not visually verifiable in the frames.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-012-scene-0027/frame_01.jpg""]",pending
pressure-012-scene-0028-vlm-0001,pressure-012-scene-0028,pressure-012,101.268,104.371,"A close-up of a bowl of glazed meat pieces served over white rice, garnished with sesame seeds and chopped green onions.",一碗盖着白米饭的肉块，淋上酱汁，撒上芝麻和葱花。,unknown,Pressure Cooker,[],[],[],[],The product category label 'Pressure Cooker' is not visually present in the frames.,"Visual summary: A close-up of a bowl of glazed meat pieces served over white rice, garnished with sesame seeds and chopped green onions.
视觉摘要: 一碗盖着白米饭的肉块，淋上酱汁，撒上芝麻和葱花。
Visible product: unknown
Visual uncertainty: The product category label 'Pressure Cooker' is not visually present in the frames.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-012-scene-0028/frame_01.jpg"",""data_video/vlm_frames/pressure-012-scene-0028/frame_02.jpg""]",pending
pressure-012-scene-0029-vlm-0001,pressure-012-scene-0029,pressure-012,104.371,106.640,"A close-up of glossy, sauce-coated food pieces, likely chicken or tofu, garnished with green onions and sesame seeds, being held by chopsticks.",用筷子夹起的、裹着光泽酱汁的食物块，上面撒有葱花和芝麻。,unknown,Pressure Cooker,"[""chopsticks"",""green onions"",""sesame seeds"",""sauce-coated food pieces""]","[""chopsticks holding food""]","[""food coated in glossy sauce"",""food garnished with green onions and sesame seeds""]",[],The specific product or device being referenced is not visible; the catalog label 'Pressure Cooker' is not visually confirmed in the frames.,"Visual summary: A close-up of glossy, sauce-coated food pieces, likely chicken or tofu, garnished with green onions and sesame seeds, being held by chopsticks.
视觉摘要: 用筷子夹起的、裹着光泽酱汁的食物块，上面撒有葱花和芝麻。
Visible product: unknown
Visible components: chopsticks; green onions; sesame seeds; sauce-coated food pieces
Visible actions: chopsticks holding food
Visible states: food coated in glossy sauce; food garnished with green onions and sesame seeds
Visual uncertainty: The specific product or device being referenced is not visible; the catalog label 'Pressure Cooker' is not visually confirmed in the frames.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-012-scene-0029/frame_01.jpg""]",pending
pressure-012-scene-0030-vlm-0001,pressure-012-scene-0030,pressure-012,106.640,108.642,Close-up of glazed chicken pieces garnished with sesame seeds and chopped green onions.,淋上酱汁的鸡块特写，撒有芝麻和切碎的葱花。,unknown,Pressure Cooker,[],[],[],[],The product category label 'Pressure Cooker' is not visually verifiable in the frames.,"Visual summary: Close-up of glazed chicken pieces garnished with sesame seeds and chopped green onions.
视觉摘要: 淋上酱汁的鸡块特写，撒有芝麻和切碎的葱花。
Visible product: unknown
Visual uncertainty: The product category label 'Pressure Cooker' is not visually verifiable in the frames.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-012-scene-0030/frame_01.jpg""]",pending
pressure-012-scene-0031-vlm-0001,pressure-012-scene-0031,pressure-012,108.642,115.570,A logo animation for 'Sweet & Savory Meals' with the tagline 'Easy recipes for food lovers' displayed on a white background.,白色背景上显示“Sweet & Savory Meals”标志及其标语“Easy recipes for food lovers”的动画。,Sweet & Savory Meals,Pressure Cooker,"[""text: 'Sweet & SAVORY MEALS'"",""text: 'Easy recipes for food lovers'"",""text: 'Swe-' (partial text)""]",[],"[""text animation: partial text 'Swe-' appears, then completes to 'Sweet &'"",""text animation: 'SAVORY MEALS' appears"",""text animation: tagline 'Easy recipes for food lovers' appears""]",[],,"Visual summary: A logo animation for 'Sweet & Savory Meals' with the tagline 'Easy recipes for food lovers' displayed on a white background.
视觉摘要: 白色背景上显示“Sweet & Savory Meals”标志及其标语“Easy recipes for food lovers”的动画。
Visible product: Sweet & Savory Meals
Visible components: text: 'Sweet & SAVORY MEALS'; text: 'Easy recipes for food lovers'; text: 'Swe-' (partial text)
Visible states: text animation: partial text 'Swe-' appears, then completes to 'Sweet &'; text animation: 'SAVORY MEALS' appears; text animation: tagline 'Easy recipes for food lovers' appears",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-012-scene-0031/frame_01.jpg"",""data_video/vlm_frames/pressure-012-scene-0031/frame_02.jpg""]",pending
printer-001-scene-0001-vlm-0001,printer-001-scene-0001,printer-001,0.000,33.810,"A close-up view of a printer in operation, showing paper moving through the machine and a printed image emerging.",打印机正在运行，纸张在机器内移动，打印好的图像正在输出。,Printer,Printer,"[""printer mechanism"",""paper"",""printed image""]","[""paper moving through printer"",""image being printed""]","[""printer in operation"",""paper being fed"",""image emerging""]",[],The specific brand or model of the printer is not visible. The exact nature of the printed image is unclear due to low resolution.,"Visual summary: A close-up view of a printer in operation, showing paper moving through the machine and a printed image emerging.
视觉摘要: 打印机正在运行，纸张在机器内移动，打印好的图像正在输出。
Visible product: Printer
Visible components: printer mechanism; paper; printed image
Visible actions: paper moving through printer; image being printed
Visible states: printer in operation; paper being fed; image emerging
Visual uncertainty: The specific brand or model of the printer is not visible. The exact nature of the printed image is unclear due to low resolution.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-001-scene-0001/frame_01.jpg"",""data_video/vlm_frames/printer-001-scene-0001/frame_02.jpg"",""data_video/vlm_frames/printer-001-scene-0001/frame_03.jpg""]",pending
printer-003-scene-0001-vlm-0001,printer-003-scene-0001,printer-003,0.000,95.430,"A person operates a large black industrial machine, likely a laser engraver or cutter, while a laptop on a nearby table displays a control interface. The machine's lid is open, revealing a work surface with a black object inside.",一个人操作一台大型黑色工业设备，可能是一台激光雕刻或切割机，旁边桌子上的一台笔记本电脑显示着控制界面。机器盖子打开，露出内部的工作台面，上面放着一个黑色物体。,Printer,Printer,"[""large black machine"",""laptop"",""control panel with buttons and indicator lights"",""work surface inside machine"",""black object on work surface"",""tripod stand""]","[""person operating machine"",""person using laptop"",""machine lid opening""]","[""machine lid open"",""laser beam active (visible purple light)"",""red indicator light illuminated""]",[],The exact function of the machine is not explicitly visible. The text on the black object is not legible. The specific model or brand of the machine is not visible.,"Visual summary: A person operates a large black industrial machine, likely a laser engraver or cutter, while a laptop on a nearby table displays a control interface. The machine's lid is open, revealing a work surface with a black object inside.
视觉摘要: 一个人操作一台大型黑色工业设备，可能是一台激光雕刻或切割机，旁边桌子上的一台笔记本电脑显示着控制界面。机器盖子打开，露出内部的工作台面，上面放着一个黑色物体。
Visible product: Printer
Visible components: large black machine; laptop; control panel with buttons and indicator lights; work surface inside machine; black object on work surface; tripod stand
Visible actions: person operating machine; person using laptop; machine lid opening
Visible states: machine lid open; laser beam active (visible purple light); red indicator light illuminated
Visual uncertainty: The exact function of the machine is not explicitly visible. The text on the black object is not legible. The specific model or brand of the machine is not visible.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-003-scene-0001/frame_01.jpg"",""data_video/vlm_frames/printer-003-scene-0001/frame_02.jpg"",""data_video/vlm_frames/printer-003-scene-0001/frame_03.jpg""]",pending
printer-006-scene-0001-vlm-0001,printer-006-scene-0001,printer-006,0.000,5.019,A blue background with the white 'valejet tv' logo centered.,蓝色背景上居中显示白色的'valejet tv'标志。,unknown,Printer,"[""logo"",""text 'valejet'"",""text 'tv'"",""blue background""]",[],[],[],,"Visual summary: A blue background with the white 'valejet tv' logo centered.
视觉摘要: 蓝色背景上居中显示白色的'valejet tv'标志。
Visible product: unknown
Visible components: logo; text 'valejet'; text 'tv'; blue background",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0001/frame_01.jpg"",""data_video/vlm_frames/printer-006-scene-0001/frame_02.jpg""]",pending
printer-006-scene-0002-vlm-0001,printer-006-scene-0002,printer-006,5.019,14.262,"A man in a black shirt and gloves stands behind a white table, presenting items related to printer ink. On the table are a laptop, a yellow mat, a glass bowl, and a tray with tools and ink bottles. Behind him, yellow shelves display various colored ink bottles.",一名穿着黑色衬衫和手套的男子站在一张白色桌子后面，展示与打印机墨水相关的物品。桌上有一台笔记本电脑、一块黄色垫子、一个玻璃碗和一个装有工具和墨水瓶的托盘。他身后的黄色架子上摆放着各种颜色的墨水瓶。,Printer,Printer,"[""laptop"",""yellow mat"",""glass bowl"",""tray"",""ink bottles"",""tools"",""yellow shelves"",""black shirt"",""gloves"",""wall outlet""]","[""man standing"",""man speaking""]",[],[],,"Visual summary: A man in a black shirt and gloves stands behind a white table, presenting items related to printer ink. On the table are a laptop, a yellow mat, a glass bowl, and a tray with tools and ink bottles. Behind him, yellow shelves display various colored ink bottles.
视觉摘要: 一名穿着黑色衬衫和手套的男子站在一张白色桌子后面，展示与打印机墨水相关的物品。桌上有一台笔记本电脑、一块黄色垫子、一个玻璃碗和一个装有工具和墨水瓶的托盘。他身后的黄色架子上摆放着各种颜色的墨水瓶。
Visible product: Printer
Visible components: laptop; yellow mat; glass bowl; tray; ink bottles; tools; yellow shelves; black shirt; gloves; wall outlet
Visible actions: man standing; man speaking",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0002/frame_01.jpg"",""data_video/vlm_frames/printer-006-scene-0002/frame_02.jpg"",""data_video/vlm_frames/printer-006-scene-0002/frame_03.jpg""]",pending
printer-006-scene-0003-vlm-0001,printer-006-scene-0003,printer-006,14.262,19.066,A close-up of a black printer's control panel with a finger pressing a button.,一台黑色打印机控制面板的特写，手指正在按压一个按钮。,Printer,Printer,"[""control panel"",""button with paper icon"",""button with color icon"",""button with red X icon"",""finger""]","[""finger pressing a button""]","[""button being pressed""]",[],,"Visual summary: A close-up of a black printer's control panel with a finger pressing a button.
视觉摘要: 一台黑色打印机控制面板的特写，手指正在按压一个按钮。
Visible product: Printer
Visible components: control panel; button with paper icon; button with color icon; button with red X icon; finger
Visible actions: finger pressing a button
Visible states: button being pressed",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0003/frame_01.jpg"",""data_video/vlm_frames/printer-006-scene-0003/frame_02.jpg""]",pending
printer-006-scene-0004-vlm-0001,printer-006-scene-0004,printer-006,19.066,26.274,"A man in a black shirt and gloves stands at a white table with a laptop and various items, gesturing while speaking. A computer screen overlay shows a printer error message in Portuguese.",一名穿着黑色衬衫和手套的男子站在一张白色桌子前，桌上放着笔记本电脑和各种物品，他一边说话一边做手势。电脑屏幕上的叠加画面显示了一条葡萄牙语的打印机错误信息。,Printer,Printer,"[""laptop"",""yellow tray"",""yellow bowl"",""yellow shelves"",""bottles"",""glue bottle"",""black bottle"",""computer screen"",""error dialog box"",""Microsoft Word interface""]","[""man gesturing with gloved hand"",""man speaking""]","[""printer error dialog box displayed on screen"",""man standing at table""]","[""Falha do cartucho de tinta"",""Os cartuchos listados acima estão danificados ou falharam."",""Remova-os e substitua por novos cartuchos.""]",,"Visual summary: A man in a black shirt and gloves stands at a white table with a laptop and various items, gesturing while speaking. A computer screen overlay shows a printer error message in Portuguese.
视觉摘要: 一名穿着黑色衬衫和手套的男子站在一张白色桌子前，桌上放着笔记本电脑和各种物品，他一边说话一边做手势。电脑屏幕上的叠加画面显示了一条葡萄牙语的打印机错误信息。
Visible product: Printer
Visible components: laptop; yellow tray; yellow bowl; yellow shelves; bottles; glue bottle; black bottle; computer screen; error dialog box; Microsoft Word interface
Visible actions: man gesturing with gloved hand; man speaking
Visible states: printer error dialog box displayed on screen; man standing at table
Visible warnings: Falha do cartucho de tinta; Os cartuchos listados acima estão danificados ou falharam.; Remova-os e substitua por novos cartuchos.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0004/frame_01.jpg"",""data_video/vlm_frames/printer-006-scene-0004/frame_02.jpg""]",pending
printer-006-scene-0005-vlm-0001,printer-006-scene-0005,printer-006,26.274,28.876,"A man wearing black gloves stands at a white table with a laptop, a yellow bowl, and various tools and bottles. Behind him are yellow shelves holding colorful bottles.",一名戴黑色手套的男子站在一张白色桌子前，桌上有一台笔记本电脑、一个黄色碗和各种工具及瓶子。他身后是摆放着彩色瓶子的黄色架子。,unknown,Printer,"[""laptop"",""yellow bowl"",""yellow tray"",""bottles"",""yellow shelves"",""black gloves"",""black t-shirt"",""wall outlet""]","[""man gesturing with right hand"",""man speaking""]",[],[],,"Visual summary: A man wearing black gloves stands at a white table with a laptop, a yellow bowl, and various tools and bottles. Behind him are yellow shelves holding colorful bottles.
视觉摘要: 一名戴黑色手套的男子站在一张白色桌子前，桌上有一台笔记本电脑、一个黄色碗和各种工具及瓶子。他身后是摆放着彩色瓶子的黄色架子。
Visible product: unknown
Visible components: laptop; yellow bowl; yellow tray; bottles; yellow shelves; black gloves; black t-shirt; wall outlet
Visible actions: man gesturing with right hand; man speaking",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0005/frame_01.jpg""]",pending
printer-006-scene-0006-vlm-0001,printer-006-scene-0006,printer-006,28.876,37.485,A person wearing a black glove is opening the front cover of a black printer and inserting a printer cartridge.,一名戴黑色手套的人正在打开黑色打印机的前盖并插入一个打印机墨盒。,Printer,Printer,"[""printer"",""printer cartridge"",""printer cover"",""glove""]","[""opening printer cover"",""inserting printer cartridge""]","[""printer cover open"",""printer cartridge being inserted""]",[],,"Visual summary: A person wearing a black glove is opening the front cover of a black printer and inserting a printer cartridge.
视觉摘要: 一名戴黑色手套的人正在打开黑色打印机的前盖并插入一个打印机墨盒。
Visible product: Printer
Visible components: printer; printer cartridge; printer cover; glove
Visible actions: opening printer cover; inserting printer cartridge
Visible states: printer cover open; printer cartridge being inserted",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0006/frame_01.jpg"",""data_video/vlm_frames/printer-006-scene-0006/frame_02.jpg"",""data_video/vlm_frames/printer-006-scene-0006/frame_03.jpg""]",pending
printer-006-scene-0007-vlm-0001,printer-006-scene-0007,printer-006,37.485,40.955,"A man in a black shirt and gloves is handling a small bottle on a white table, with a laptop, a yellow bowl, and various tools and bottles on shelves in the background.",一名穿着黑色衬衫和手套的男子正在操作一个小瓶子，桌上放着笔记本电脑、黄色碗和各种工具及瓶子，背景是架子。,unknown,Printer,"[""laptop"",""yellow bowl"",""yellow mat"",""bottle"",""gloves"",""yellow shelves"",""bottles on shelves"",""tool tray"",""black bottle"",""laptop keyboard"",""laptop screen"",""man's shirt with logo""]","[""man holding a bottle"",""man examining a bottle""]",[],[],,"Visual summary: A man in a black shirt and gloves is handling a small bottle on a white table, with a laptop, a yellow bowl, and various tools and bottles on shelves in the background.
视觉摘要: 一名穿着黑色衬衫和手套的男子正在操作一个小瓶子，桌上放着笔记本电脑、黄色碗和各种工具及瓶子，背景是架子。
Visible product: unknown
Visible components: laptop; yellow bowl; yellow mat; bottle; gloves; yellow shelves; bottles on shelves; tool tray; black bottle; laptop keyboard; laptop screen; man's shirt with logo
Visible actions: man holding a bottle; man examining a bottle",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0007/frame_01.jpg"",""data_video/vlm_frames/printer-006-scene-0007/frame_02.jpg""]",pending
printer-006-scene-0008-vlm-0001,printer-006-scene-0008,printer-006,40.955,43.524,A person wearing black gloves holds and manipulates a small electronic component with exposed copper contacts.,一名戴黑色手套的人手持并操作一个带有裸露铜触点的小型电子元件。,unknown,Printer,"[""black gloves"",""copper contacts"",""black plastic housing"",""blue logo on shirt""]","[""holding"",""manipulating"",""pointing at component""]",[],[],The specific product or brand name is not clearly visible or identifiable.,"Visual summary: A person wearing black gloves holds and manipulates a small electronic component with exposed copper contacts.
视觉摘要: 一名戴黑色手套的人手持并操作一个带有裸露铜触点的小型电子元件。
Visible product: unknown
Visible components: black gloves; copper contacts; black plastic housing; blue logo on shirt
Visible actions: holding; manipulating; pointing at component
Visual uncertainty: The specific product or brand name is not clearly visible or identifiable.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0008/frame_01.jpg""]",pending
printer-006-scene-0009-vlm-0001,printer-006-scene-0009,printer-006,43.524,48.429,"A man wearing black gloves is holding a small bottle and examining its contents while seated at a white table with various items including a laptop, a yellow bowl, and a tray of tools. Behind him, yellow shelves display multiple bottles of colored liquids.",一名戴黑色手套的男子正拿着一个小瓶子查看其内容物，他坐在一张白色桌子前，桌上摆放着笔记本电脑、黄色碗和工具托盘。他身后黄色的架子上陈列着多个装有彩色液体的瓶子。,unknown,Printer,"[""laptop"",""yellow bowl"",""yellow tray"",""bottles of colored liquids"",""yellow shelves"",""black gloves"",""black t-shirt with logo"",""small bottle"",""tools on tray""]","[""man holding a small bottle"",""man examining the bottle""]",[],[],,"Visual summary: A man wearing black gloves is holding a small bottle and examining its contents while seated at a white table with various items including a laptop, a yellow bowl, and a tray of tools. Behind him, yellow shelves display multiple bottles of colored liquids.
视觉摘要: 一名戴黑色手套的男子正拿着一个小瓶子查看其内容物，他坐在一张白色桌子前，桌上摆放着笔记本电脑、黄色碗和工具托盘。他身后黄色的架子上陈列着多个装有彩色液体的瓶子。
Visible product: unknown
Visible components: laptop; yellow bowl; yellow tray; bottles of colored liquids; yellow shelves; black gloves; black t-shirt with logo; small bottle; tools on tray
Visible actions: man holding a small bottle; man examining the bottle",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0009/frame_01.jpg"",""data_video/vlm_frames/printer-006-scene-0009/frame_02.jpg""]",pending
printer-006-scene-0010-vlm-0001,printer-006-scene-0010,printer-006,48.429,50.965,A person wearing gloves holds and points at a small electronic component with exposed wiring.,一名戴着手套的人拿着并指向一个带有裸露电线的小型电子元件。,unknown,Printer,"[""black electronic component"",""exposed copper wiring"",""pink tape"",""black gloves"",""dark blue t-shirt with logo""]","[""holding"",""pointing""]",[],[],The exact product type or function is not identifiable from the frames.,"Visual summary: A person wearing gloves holds and points at a small electronic component with exposed wiring.
视觉摘要: 一名戴着手套的人拿着并指向一个带有裸露电线的小型电子元件。
Visible product: unknown
Visible components: black electronic component; exposed copper wiring; pink tape; black gloves; dark blue t-shirt with logo
Visible actions: holding; pointing
Visual uncertainty: The exact product type or function is not identifiable from the frames.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0010/frame_01.jpg""]",pending
printer-006-scene-0011-vlm-0001,printer-006-scene-0011,printer-006,50.965,60.074,"A man in a black shirt and gloves stands at a white table, holding a white bottle and a white cloth, preparing to clean a small black object on a yellow mat. A laptop, a yellow bowl, and a tray with various tools are on the table. Behind him, yellow shelves hold colorful bottles.",一名穿着黑色衬衫和手套的男子站在白色桌子前，手持一瓶白色液体和一块白色布，准备清洁桌上的一个黑色小物件。桌上放着一台笔记本电脑、一个黄色碗和一个装有各种工具的托盘。他身后黄色的架子上放着彩色瓶子。,unknown,Printer,"[""laptop"",""yellow bowl"",""yellow mat"",""black object"",""white bottle"",""white cloth"",""yellow tray"",""tools on tray"",""colorful bottles on shelves"",""black shirt"",""gloves"",""wall outlet""]","[""man holding white bottle"",""man holding white cloth"",""man preparing to clean black object""]",[],[],The specific product being demonstrated is not clearly identifiable from the frames.,"Visual summary: A man in a black shirt and gloves stands at a white table, holding a white bottle and a white cloth, preparing to clean a small black object on a yellow mat. A laptop, a yellow bowl, and a tray with various tools are on the table. Behind him, yellow shelves hold colorful bottles.
视觉摘要: 一名穿着黑色衬衫和手套的男子站在白色桌子前，手持一瓶白色液体和一块白色布，准备清洁桌上的一个黑色小物件。桌上放着一台笔记本电脑、一个黄色碗和一个装有各种工具的托盘。他身后黄色的架子上放着彩色瓶子。
Visible product: unknown
Visible components: laptop; yellow bowl; yellow mat; black object; white bottle; white cloth; yellow tray; tools on tray; colorful bottles on shelves; black shirt; gloves; wall outlet
Visible actions: man holding white bottle; man holding white cloth; man preparing to clean black object
Visual uncertainty: The specific product being demonstrated is not clearly identifiable from the frames.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0011/frame_01.jpg"",""data_video/vlm_frames/printer-006-scene-0011/frame_02.jpg"",""data_video/vlm_frames/printer-006-scene-0011/frame_03.jpg""]",pending
printer-006-scene-0012-vlm-0001,printer-006-scene-0012,printer-006,60.074,66.581,A person wearing black gloves is cleaning a small electronic component with a white cloth.,一名戴黑色手套的人正用白布擦拭一个小电子元件。,unknown,Printer,"[""white cloth"",""small electronic component"",""black gloves"",""dark blue shirt""]","[""cleaning"",""holding""]",[],"[""FAÇA O MOVIMENTO DE BAIXO PARA CIMA PARA QUE O CIRCUITO NÃO DESCOLE DO CARTUCHO.""]",The specific product being cleaned is not identifiable.,"Visual summary: A person wearing black gloves is cleaning a small electronic component with a white cloth.
视觉摘要: 一名戴黑色手套的人正用白布擦拭一个小电子元件。
Visible product: unknown
Visible components: white cloth; small electronic component; black gloves; dark blue shirt
Visible actions: cleaning; holding
Visible warnings: FAÇA O MOVIMENTO DE BAIXO PARA CIMA PARA QUE O CIRCUITO NÃO DESCOLE DO CARTUCHO.
Visual uncertainty: The specific product being cleaned is not identifiable.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/printer-006-scene-0012/frame_01.jpg"",""data_video/vlm_frames/printer-006-scene-0012/frame_02.jpg""]",pending
