record_id,product_class,title,source_platform,candidate_split,local_path,source_sha256,receipt_sha256,bytes,duration_seconds,fps,width,height,video_codec,audio_present,sample_frame_paths,sample_frame_count,duplicate_of,technical_decision,technical_reasons,content_decision,content_reason,screened_at
vacuum-055,Vacuum,Strong Suction power | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-055.mp4,85b6ff84a8a53d64683c0f72aabd7cc65a91817b11205a0ed5d91e713cb99eb6,85b6ff84a8a53d64683c0f72aabd7cc65a91817b11205a0ed5d91e713cb99eb6,833834,9.310,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-055/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-055/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-055/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-055/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-055/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:41.392508+00:00
vacuum-056,Vacuum,Samsung Jet™ Vacuum Cleaner - the perfectly designed cleaning solution for your home,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-056.mp4,fc13bab55a21d45e716d0a6f62b43fef74fcb9405df40963ca973be61b73216b,fc13bab55a21d45e716d0a6f62b43fef74fcb9405df40963ca973be61b73216b,1541120,13.510,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-056/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-056/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-056/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-056/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-056/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:42.174214+00:00
vacuum-057,Vacuum,Easy to clean Washable Dust bin and parts | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-057.mp4,6fccf99f09884126afd9d4c7629f658195b8f13e32623da9aff9b764aa656089,6fccf99f09884126afd9d4c7629f658195b8f13e32623da9aff9b764aa656089,2649150,15.070,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-057/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-057/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-057/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-057/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-057/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:42.931020+00:00
vacuum-058,Vacuum,Samsung Jet™ Pet Vacuum Cleaner and Clean Station™ | Samsung UK,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-058.mp4,6ab5e3c990b153723da99b47144065198673b7aa86c98d25bc45b7dea3b3a5de,6ab5e3c990b153723da99b47144065198673b7aa86c98d25bc45b7dea3b3a5de,2676231,14.980,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-058/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-058/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-058/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-058/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-058/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:43.633487+00:00
vacuum-060,Vacuum,Energy efficient Digital Inverter Motor | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-060.mp4,5d98905d341e644a363656ef75c763ae0946a00e3099a28fa89041f8382bd305,5d98905d341e644a363656ef75c763ae0946a00e3099a28fa89041f8382bd305,4462393,28.470,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-060/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-060/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-060/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-060/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-060/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:44.383013+00:00
vacuum-061,Vacuum,[Samsung Core Tech] Vacuum Cleaner: Powerful Cleaning l Samsung,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-061.mp4,aacbfa76bf2ca876aff417f95379645034cf0925cf863f303fa17dd2689d7c05,aacbfa76bf2ca876aff417f95379645034cf0925cf863f303fa17dd2689d7c05,4580282,35.410,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-061/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-061/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-061/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-061/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-061/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:45.077177+00:00
vacuum-062,Vacuum,[Samsung Core Technology] Vacuum Cleaner: AI Cleaning l Samsung,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-062.mp4,ecb855e99ec8afbc0ef73431b14b2bebd656dd6d731f086014f55585196162ce,ecb855e99ec8afbc0ef73431b14b2bebd656dd6d731f086014f55585196162ce,4695803,34.020,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-062/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-062/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-062/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-062/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-062/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:45.820155+00:00
vacuum-064,Vacuum,Razzlekhan - VACUUM CLEANER (music video with animations) (2021),Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-064.mp4,59c6630751106a8b5e68bce1a9602a3d2be823e2ca40c8839ef8db8137cbbe25,59c6630751106a8b5e68bce1a9602a3d2be823e2ca40c8839ef8db8137cbbe25,30546370,302.270,23.98,854,480,h264,yes,data_video/review/archive_candidate_frames/vacuum-064/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-064/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-064/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-064/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-064/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:46.475126+00:00
vacuum-065,Vacuum,NEVER USE... This Vacuum Cleaner Haircut Gadget,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-065.mp4,b52419af71473b41a1db5344fb048ff01c8c071aa9e2d24986b795c91a203a2a,b52419af71473b41a1db5344fb048ff01c8c071aa9e2d24986b795c91a203a2a,43754904,273.000,23.98,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-065/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-065/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-065/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-065/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-065/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:47.300436+00:00
washing-028,Washing Machine,Washer Repair,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-028.mp4,f2b9e9a93ada8eb675a7ce13cbd36f01f7d2747d7f006fb9a3c3280e67d7c394,f2b9e9a93ada8eb675a7ce13cbd36f01f7d2747d7f006fb9a3c3280e67d7c394,3712572,20.080,29.94,720,1280,h264,yes,data_video/review/archive_candidate_frames/washing-028/sample_01.jpg|data_video/review/archive_candidate_frames/washing-028/sample_02.jpg|data_video/review/archive_candidate_frames/washing-028/sample_03.jpg|data_video/review/archive_candidate_frames/washing-028/sample_04.jpg|data_video/review/archive_candidate_frames/washing-028/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:02.860761+00:00
washing-029,Washing Machine,[LG Washer] - Install and connect your new LG Washing Machine,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-029.mp4,6c500d81c44d353643b2f58bf549e98d05b7cc98d0e33710d28295efa06975f5,6c500d81c44d353643b2f58bf549e98d05b7cc98d0e33710d28295efa06975f5,24329045,216.830,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-029/sample_01.jpg|data_video/review/archive_candidate_frames/washing-029/sample_02.jpg|data_video/review/archive_candidate_frames/washing-029/sample_03.jpg|data_video/review/archive_candidate_frames/washing-029/sample_04.jpg|data_video/review/archive_candidate_frames/washing-029/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:03.530991+00:00
washing-030,Washing Machine,"Whirlpool Aqua Line AWM1850 Washer, Maintenance Wash on White Cottons 95 (Programme 2) (3/3)",Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-030.mp4,089baddd5d136eba019319a34560ec438bc92adff7818563f79637ae1664a093,089baddd5d136eba019319a34560ec438bc92adff7818563f79637ae1664a093,49356671,914.770,25.0,640,360,h264,yes,data_video/review/archive_candidate_frames/washing-030/sample_01.jpg|data_video/review/archive_candidate_frames/washing-030/sample_02.jpg|data_video/review/archive_candidate_frames/washing-030/sample_03.jpg|data_video/review/archive_candidate_frames/washing-030/sample_04.jpg|data_video/review/archive_candidate_frames/washing-030/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:04.129684+00:00
washing-031,Washing Machine,Washing Machine Heart Mapleshade MAP Part 2 WIP,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-031.mp4,9252eafcf574133a64d7bfe200c98ce31cba5706622d51dc943f0f835e9c9646,9252eafcf574133a64d7bfe200c98ce31cba5706622d51dc943f0f835e9c9646,3962023,16.530,30.0,1920,1080,h264,yes,data_video/review/archive_candidate_frames/washing-031/sample_01.jpg|data_video/review/archive_candidate_frames/washing-031/sample_02.jpg|data_video/review/archive_candidate_frames/washing-031/sample_03.jpg|data_video/review/archive_candidate_frames/washing-031/sample_04.jpg|data_video/review/archive_candidate_frames/washing-031/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:05.425833+00:00
washing-032,Washing Machine,QuickDrive™ Washing Machine Automatic washer maintenance Samsung,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-032.mp4,e9ddd7de13643078103d0c8965abd953d5e530455b64a1fedc9b05d9ea2fbe8b,e9ddd7de13643078103d0c8965abd953d5e530455b64a1fedc9b05d9ea2fbe8b,6400697,56.330,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-032/sample_01.jpg|data_video/review/archive_candidate_frames/washing-032/sample_02.jpg|data_video/review/archive_candidate_frames/washing-032/sample_03.jpg|data_video/review/archive_candidate_frames/washing-032/sample_04.jpg|data_video/review/archive_candidate_frames/washing-032/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:06.180391+00:00
washing-033,Washing Machine,1965 commercial for Westinghouse Heavy Duty 15 washing machine,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-033.mp4,c92e79deb3bc6daf99ea16bfa0f1a1daa9889ee159cdd6a34b3fd27e7515d7c0,c92e79deb3bc6daf99ea16bfa0f1a1daa9889ee159cdd6a34b3fd27e7515d7c0,6853257,65.800,29.97,640,480,h264,yes,data_video/review/archive_candidate_frames/washing-033/sample_01.jpg|data_video/review/archive_candidate_frames/washing-033/sample_02.jpg|data_video/review/archive_candidate_frames/washing-033/sample_03.jpg|data_video/review/archive_candidate_frames/washing-033/sample_04.jpg|data_video/review/archive_candidate_frames/washing-033/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:06.721848+00:00
washing-034,Washing Machine,Front Loading Washing Machine In Action,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-034.ogv,0e61120380f5dae9edb58cba787c3bdae77af1d020b022d7ca3fb19376b0008d,0e61120380f5dae9edb58cba787c3bdae77af1d020b022d7ca3fb19376b0008d,12503604,168.730,30.0,532,300,theora,yes,data_video/review/archive_candidate_frames/washing-034/sample_01.jpg|data_video/review/archive_candidate_frames/washing-034/sample_02.jpg|data_video/review/archive_candidate_frames/washing-034/sample_03.jpg|data_video/review/archive_candidate_frames/washing-034/sample_04.jpg|data_video/review/archive_candidate_frames/washing-034/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:07.093319+00:00
washing-035,Washing Machine,Washing Machine Spot (in Spanish),Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-035.mp4,8a2efd2a977fd6491dccdcaab44b596880ca765e729bb9204aaf3dcc85441914,8a2efd2a977fd6491dccdcaab44b596880ca765e729bb9204aaf3dcc85441914,50826528,127.830,24.0,640,480,h264,yes,data_video/review/archive_candidate_frames/washing-035/sample_01.jpg|data_video/review/archive_candidate_frames/washing-035/sample_02.jpg|data_video/review/archive_candidate_frames/washing-035/sample_03.jpg|data_video/review/archive_candidate_frames/washing-035/sample_04.jpg|data_video/review/archive_candidate_frames/washing-035/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:07.742696+00:00
washing-036,Washing Machine,Mom Minnie Mouse Got Losing the Winner Spin Washing Machine! Mickey Mouse and Minnie Mouse Funny Cartoon for Kids,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-036.mp4,347514e3fec7f6baf16e6554abe58a1c99c84e2eea1ca5c9caf1458f0d6ef90d,347514e3fec7f6baf16e6554abe58a1c99c84e2eea1ca5c9caf1458f0d6ef90d,58702672,610.750,30.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-036/sample_01.jpg|data_video/review/archive_candidate_frames/washing-036/sample_02.jpg|data_video/review/archive_candidate_frames/washing-036/sample_03.jpg|data_video/review/archive_candidate_frames/washing-036/sample_04.jpg|data_video/review/archive_candidate_frames/washing-036/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:08.684629+00:00
washing-037,Washing Machine,Can A Human Drink A Gallon of Spoiled Milk w/o Vomiting into A Washing Machine? | L.A. BEAST,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-037.mp4,330830f715d69138fad7ac7831c2fdff558b5211ff62cff50d12e7d64a43a4c8,330830f715d69138fad7ac7831c2fdff558b5211ff62cff50d12e7d64a43a4c8,110480817,1077.330,29.97,854,480,h264,yes,data_video/review/archive_candidate_frames/washing-037/sample_01.jpg|data_video/review/archive_candidate_frames/washing-037/sample_02.jpg|data_video/review/archive_candidate_frames/washing-037/sample_03.jpg|data_video/review/archive_candidate_frames/washing-037/sample_04.jpg|data_video/review/archive_candidate_frames/washing-037/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:09.529778+00:00
washing-038,Washing Machine,#Washing #machine tearing itself apart. It's not #StopMotion - this is #realtime #loops - why u don't put shoes or #engines in there -MUOu1qqbqDx.mp4 Washing machine tearing itself apart Its not StopMotion this is realtime loops why u dont put shoes or engines in there MUOu1qqbqDx mp4 Washing machine StopMotion realtime loops engines,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-038.mp4,28599be746b232c0d52a88a0c795d40cecb8b740fad0a204427b640cf208b084,28599be746b232c0d52a88a0c795d40cecb8b740fad0a204427b640cf208b084,892297,6.470,29.85,480,480,h264,yes,data_video/review/archive_candidate_frames/washing-038/sample_01.jpg|data_video/review/archive_candidate_frames/washing-038/sample_02.jpg|data_video/review/archive_candidate_frames/washing-038/sample_03.jpg|data_video/review/archive_candidate_frames/washing-038/sample_04.jpg|data_video/review/archive_candidate_frames/washing-038/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:10.086075+00:00
washing-039,Washing Machine,Silly piece of #denim. Yeah. That's why it survives the washing machine. #Money #dollar #USA #American.-MU9Meg2uPpv.mp4 Silly piece of denim Yeah Thats why it survives the washing machine Money dollar USA American MU9Meg2uPpv mp4 denim Money dollar USA American,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-039.mp4,42629009d54afc778bce09185672249eba70c518ab95d080bb837bccf48bd044,42629009d54afc778bce09185672249eba70c518ab95d080bb837bccf48bd044,897268,6.470,24.0,480,480,h264,yes,data_video/review/archive_candidate_frames/washing-039/sample_01.jpg|data_video/review/archive_candidate_frames/washing-039/sample_02.jpg|data_video/review/archive_candidate_frames/washing-039/sample_03.jpg|data_video/review/archive_candidate_frames/washing-039/sample_04.jpg|data_video/review/archive_candidate_frames/washing-039/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:10.617715+00:00
washing-040,Washing Machine,Comet Sense Hotpoint Washing Machine Advert,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-040.mp4,c684cfa60dc492da9bdd2d7d9b3e6c1792fa569c0fd51f18b252fa9befcec2d9,c684cfa60dc492da9bdd2d7d9b3e6c1792fa569c0fd51f18b252fa9befcec2d9,898080,9.710,50.0,640,480,h264,yes,data_video/review/archive_candidate_frames/washing-040/sample_01.jpg|data_video/review/archive_candidate_frames/washing-040/sample_02.jpg|data_video/review/archive_candidate_frames/washing-040/sample_03.jpg|data_video/review/archive_candidate_frames/washing-040/sample_04.jpg|data_video/review/archive_candidate_frames/washing-040/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:11.161926+00:00
washing-041,Washing Machine,Broken Washing Machine,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-041.mp4,ebf8fa90ba837c333a600ab8629a74629475b5726c1530ff8a80a259c92adb19,ebf8fa90ba837c333a600ab8629a74629475b5726c1530ff8a80a259c92adb19,913901,12.940,14.99,320,240,h264,yes,data_video/review/archive_candidate_frames/washing-041/sample_01.jpg|data_video/review/archive_candidate_frames/washing-041/sample_02.jpg|data_video/review/archive_candidate_frames/washing-041/sample_03.jpg|data_video/review/archive_candidate_frames/washing-041/sample_04.jpg|data_video/review/archive_candidate_frames/washing-041/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:11.542712+00:00
washing-042,Washing Machine,Nick Jr Face the Washing Machine,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-042.mp4,35878415eab1537f9ffaa99063b59657d4fa9e4061ee740e3a064777e5c8a33c,35878415eab1537f9ffaa99063b59657d4fa9e4061ee740e3a064777e5c8a33c,1960631,30.600,30.0,480,360,h264,yes,data_video/review/archive_candidate_frames/washing-042/sample_01.jpg|data_video/review/archive_candidate_frames/washing-042/sample_02.jpg|data_video/review/archive_candidate_frames/washing-042/sample_03.jpg|data_video/review/archive_candidate_frames/washing-042/sample_04.jpg|data_video/review/archive_candidate_frames/washing-042/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:11.962320+00:00
washing-043,Washing Machine,Easy washing machine commercial from 1955,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-043.mp4,27344ada7cbc7a9192125457f2514cab35ae933c53571c89e1686c23ecc10dbf,27344ada7cbc7a9192125457f2514cab35ae933c53571c89e1686c23ecc10dbf,2567090,35.400,30.0,320,240,h264,yes,data_video/review/archive_candidate_frames/washing-043/sample_01.jpg|data_video/review/archive_candidate_frames/washing-043/sample_02.jpg|data_video/review/archive_candidate_frames/washing-043/sample_03.jpg|data_video/review/archive_candidate_frames/washing-043/sample_04.jpg|data_video/review/archive_candidate_frames/washing-043/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:12.396569+00:00
washing-044,Washing Machine,Chandra Sekhar - Washing Machine Heart (Perfect Dark Zero Edit),Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-044.mp4,a788e9fbd1daf6320ffa9cf14abfa4b9a836a6c8089e64d9b4e89186a70cba0f,a788e9fbd1daf6320ffa9cf14abfa4b9a836a6c8089e64d9b4e89186a70cba0f,2568222,29.880,29.97,854,480,h264,yes,data_video/review/archive_candidate_frames/washing-044/sample_01.jpg|data_video/review/archive_candidate_frames/washing-044/sample_02.jpg|data_video/review/archive_candidate_frames/washing-044/sample_03.jpg|data_video/review/archive_candidate_frames/washing-044/sample_04.jpg|data_video/review/archive_candidate_frames/washing-044/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:12.929240+00:00
washing-045,Washing Machine,Galamatic Delux Washing Machine 1965 TV Commercial,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-045.mp4,50b0f72a986ce5760dd927abae2106f437338f81eba7abcdb85105732ca7c75b,50b0f72a986ce5760dd927abae2106f437338f81eba7abcdb85105732ca7c75b,3277669,31.880,25.0,540,360,h264,yes,data_video/review/archive_candidate_frames/washing-045/sample_01.jpg|data_video/review/archive_candidate_frames/washing-045/sample_02.jpg|data_video/review/archive_candidate_frames/washing-045/sample_03.jpg|data_video/review/archive_candidate_frames/washing-045/sample_04.jpg|data_video/review/archive_candidate_frames/washing-045/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:13.387704+00:00
washing-046,Washing Machine,🍂 COMPLETE MAP WARRIORS CATS Washing Machine Heart Fallen Leaves 🍂,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-046.mp4,a35bd4dee24115fc3a4be5dca7a9885851a0ede6b7dd83d8a5ca67157f53b799,a35bd4dee24115fc3a4be5dca7a9885851a0ede6b7dd83d8a5ca67157f53b799,4582960,91.480,25.0,720,720,h264,yes,data_video/review/archive_candidate_frames/washing-046/sample_01.jpg|data_video/review/archive_candidate_frames/washing-046/sample_02.jpg|data_video/review/archive_candidate_frames/washing-046/sample_03.jpg|data_video/review/archive_candidate_frames/washing-046/sample_04.jpg|data_video/review/archive_candidate_frames/washing-046/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:14.033225+00:00
washing-047,Washing Machine,WASHING MACHINE HEART || a complete Foeslayer WoF map ||,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-047.mp4,dc1c16d4520c6250aec2ca3075b53124aafd1375155853391a1508e0ea79ec00,dc1c16d4520c6250aec2ca3075b53124aafd1375155853391a1508e0ea79ec00,4988679,136.650,30.0,480,360,h264,yes,data_video/review/archive_candidate_frames/washing-047/sample_01.jpg|data_video/review/archive_candidate_frames/washing-047/sample_02.jpg|data_video/review/archive_candidate_frames/washing-047/sample_03.jpg|data_video/review/archive_candidate_frames/washing-047/sample_04.jpg|data_video/review/archive_candidate_frames/washing-047/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:14.534805+00:00
washing-048,Washing Machine,[LG Washing Machine] - How to clean the dispenser,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-048.mp4,1b0f5e1b699bf18fd713ab3ddc9d801af688a852b1eb00a269335fa37b9d2d0f,1b0f5e1b699bf18fd713ab3ddc9d801af688a852b1eb00a269335fa37b9d2d0f,6440799,45.440,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-048/sample_01.jpg|data_video/review/archive_candidate_frames/washing-048/sample_02.jpg|data_video/review/archive_candidate_frames/washing-048/sample_03.jpg|data_video/review/archive_candidate_frames/washing-048/sample_04.jpg|data_video/review/archive_candidate_frames/washing-048/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:48.132275+00:00
washing-049,Washing Machine,LG Washer - Tub Cleaning and Maintenance,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-049.mp4,843eb54bd8af76ba5a18de4e47dc8834b50e207ca2d52f44829ed56a7357279a,843eb54bd8af76ba5a18de4e47dc8834b50e207ca2d52f44829ed56a7357279a,9037640,112.660,23.98,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-049/sample_01.jpg|data_video/review/archive_candidate_frames/washing-049/sample_02.jpg|data_video/review/archive_candidate_frames/washing-049/sample_03.jpg|data_video/review/archive_candidate_frames/washing-049/sample_04.jpg|data_video/review/archive_candidate_frames/washing-049/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:48.886681+00:00
washing-050,Washing Machine,[LG Washing Machine] - How to clean the washing machine filter,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-050.mp4,6514793824e4ac1b513d982b05d2e1573633b22473b2c6c241878768b4e683c2,6514793824e4ac1b513d982b05d2e1573633b22473b2c6c241878768b4e683c2,9481144,103.770,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-050/sample_01.jpg|data_video/review/archive_candidate_frames/washing-050/sample_02.jpg|data_video/review/archive_candidate_frames/washing-050/sample_03.jpg|data_video/review/archive_candidate_frames/washing-050/sample_04.jpg|data_video/review/archive_candidate_frames/washing-050/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:49.770718+00:00
washing-051,Washing Machine,LG Washer : How to repair Operation Issues | LG,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-051.mp4,3f8cbd588540c848cee9855adae2513ba0bb0fdbd18fd21d94543cb4d28df8fb,3f8cbd588540c848cee9855adae2513ba0bb0fdbd18fd21d94543cb4d28df8fb,15215916,317.490,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-051/sample_01.jpg|data_video/review/archive_candidate_frames/washing-051/sample_02.jpg|data_video/review/archive_candidate_frames/washing-051/sample_03.jpg|data_video/review/archive_candidate_frames/washing-051/sample_04.jpg|data_video/review/archive_candidate_frames/washing-051/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:50.719077+00:00
washing-052,Washing Machine,Inside my new British washing machine (clothes washer).,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-052.mp4,df1054917b58c33c2fe953f978dfdc2d004850bd9fc43ee127d88979f35e6173,df1054917b58c33c2fe953f978dfdc2d004850bd9fc43ee127d88979f35e6173,191236882,454.410,29.52,1920,1080,h264,yes,data_video/review/archive_candidate_frames/washing-052/sample_01.jpg|data_video/review/archive_candidate_frames/washing-052/sample_02.jpg|data_video/review/archive_candidate_frames/washing-052/sample_03.jpg|data_video/review/archive_candidate_frames/washing-052/sample_04.jpg|data_video/review/archive_candidate_frames/washing-052/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:52.477987+00:00
washing-053,Washing Machine,Nearby Washing Machine Repair Service,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-053.mp4,b647e1d76e60addccf2af5fc037175ecd4728dbd1d7f49128765f63409071e7e,b647e1d76e60addccf2af5fc037175ecd4728dbd1d7f49128765f63409071e7e,860858,30.080,25.0,854,480,h264,no,data_video/review/archive_candidate_frames/washing-053/sample_01.jpg|data_video/review/archive_candidate_frames/washing-053/sample_02.jpg|data_video/review/archive_candidate_frames/washing-053/sample_03.jpg|data_video/review/archive_candidate_frames/washing-053/sample_04.jpg|data_video/review/archive_candidate_frames/washing-053/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:53.133452+00:00
washing-054,Washing Machine,LG Washer : How to Clean the Water Inlet Filter | LG,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-054.mp4,1a2859af2d7224fdc9e55855887a99ffaacc518fd821f85e582d5e923e647f07,1a2859af2d7224fdc9e55855887a99ffaacc518fd821f85e582d5e923e647f07,7161869,118.350,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-054/sample_01.jpg|data_video/review/archive_candidate_frames/washing-054/sample_02.jpg|data_video/review/archive_candidate_frames/washing-054/sample_03.jpg|data_video/review/archive_candidate_frames/washing-054/sample_04.jpg|data_video/review/archive_candidate_frames/washing-054/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:54.003335+00:00
washing-056,Washing Machine,How to select wash cycles on your Samsung Washing Machine,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-056.mp4,f5b14ac1bf4bc1af74309cf08f644955f7bc1142c11613e9ba31c2eea1872a7d,f5b14ac1bf4bc1af74309cf08f644955f7bc1142c11613e9ba31c2eea1872a7d,12113540,75.860,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-056/sample_01.jpg|data_video/review/archive_candidate_frames/washing-056/sample_02.jpg|data_video/review/archive_candidate_frames/washing-056/sample_03.jpg|data_video/review/archive_candidate_frames/washing-056/sample_04.jpg|data_video/review/archive_candidate_frames/washing-056/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:54.807454+00:00
