query_id,query_text,language,product_class,query_type,split,candidate_scene_id,record_id,scene_start_time,scene_end_time,relevance_grade,relevant_start_time,relevant_end_time,source_leakage,evidence_notes,correction_reason,reviewer_id,review_status,reviewed_at
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-020-scene-0001,printer-020,0.0,5.172,0,,,no,全部6帧（t=0.0s–5.2s）为Canon G2000前面板及重置教程，无卡纸拆除或高温部件安全相关的任何信息。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-020-scene-0002,printer-020,5.172,110.29,0,,,no,6帧虽然有关机步骤，但没有展示卡纸取出或高温部件避让内容。,AI=1→R1=0：虽然有关机步骤，但没有展示卡纸取出或高温部件避让内容。,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-021-scene-0003,printer-021,108.417,154.467,0,,,no,6帧仅展示拆解后的打印机内部零件，未给出卡纸取出时避免高温部件的安全提示。,AI=1→R1=0：画面仅有内部零件，没有关于高温部件的安全说明。,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-021-scene-0004,printer-021,154.467,183.3,0,,,no,6帧仅展示手持的内部零件，未给出卡纸取出时避免高温部件的安全提示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-021-scene-0006,printer-021,202.7,220.1,0,,,no,全部6帧（t=202.7s–220.1s）为拆解打印机机械零件维修场景（齿轮、轴、螺丝刀），无卡纸拆除或高温部件安全相关的任何内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-024-scene-0001,printer-024,0.0,172.406,0,,,no,拆机画面未涉及卡纸取出，也未提示高温部件避让。,AI=1→R1=0：画面仅展示拆机，与卡纸及高温部件安全无关。,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-024-scene-0002,printer-024,172.406,380.247,1,,,no,6帧（t=172.4s–380.2s）为拆解打印机维修场景，戴手套操作部件，可归为维修安全上下文；但无关于避免高温部件的具体提示或操作示范。,第三轮仲裁复核：维持R1原判（等级/时间/泄漏均确认无误）。,R1,completed,2026-07-28T20:35:21+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-024-scene-0003,printer-024,380.247,389.656,1,,,no,t=380.2s-389.7s可见内部组件运动，但无关于高温组件及如何避免的安全说明。,AI=0→R1=1：画面展示相关内部组件但未回答如何避免高温。,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-028-scene-0001,printer-028,0.0,226.84,0,,,no,全部6帧均为黑色佳能打印机静态外观展示，第3帧（t=90.7s）有手指触碰控制面板按键，但未见任何操作演示、状态显示或内部组件。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-030-scene-0001,printer-030,0.0,46.079,0,,,no,全部6帧（t=0s–46.1s）均为一名穿蓝灰条纹毛衣的男子在商店环境中对着镜头讲话，画面中无任何打印机或内部组件出现。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-030-scene-0004,printer-030,107.074,121.221,0,,,no,无卡纸清理或高温防护内容。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-030-scene-0012,printer-030,238.005,247.814,0,,,no,全部6帧（t=238.0–247.8s）仅显示打印机出纸，无高温组件防护或卡纸清除安全注意事项。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-031-scene-0002,printer-031,26.0,69.733,0,,,no,全部6帧（t=26.0s–69.7s）均为电脑屏幕显示Word/Windows桌面，未出现打印机本体、控制面板或任何硬件操作画面。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-031-scene-0003,printer-031,69.733,179.267,0,,,no,全部6帧主要显示电脑屏幕、文件资源管理器及扫描设置界面，第5帧（t=157.4s）仅展示平板扫描仪上的纸张摆放，属于扫描而非打印/进纸动作，未出现打印机控制面板或硬件操作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-031-scene-0004,printer-031,179.267,287.033,0,,,no,6帧中大部分（t=179.3s/t=222.4s/t=243.9s/t=265.5s/t=287.1s）为扫描仪软件界面或Windows文件保存对话框，仅第2帧（t=200.8s）短暂显示手按Canon打印机按键，整体与卡纸移除时避免高温部件无关。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-032-scene-0001,printer-032,0.0,348.79,0,,,no,未出现卡纸、高温部件或安全提示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-033-scene-0001,printer-033,0.0,88.317,0,,,no,6帧未展示卡纸取出或高温部件避让内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-033-scene-0004,printer-033,99.983,117.083,0,,,no,同上，无高温部件或安全规避提示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-033-scene-0005,printer-033,117.083,177.783,0,,,no,6帧均为拆解件处理，没有卡纸取出或高温部件避让内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-068,How should hot internal printer components be avoided during jam removal?,en,Printer,safety,source_disjoint_test,printer-033-scene-0006,printer-033,177.783,540.983,0,,,no,全部6帧（t=177.8–541.0s）展示机械零件组装，无高温组件防护或安全注意事项。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-001-scene-0001,vacuum-001,0.0,26.51,1,,,no,第1、3、5、6帧（t=0.0s、10.6s、21.2s、26.5s）可见黄色桶式吸尘器主体在房间内，但画面整体抖动模糊，未出现延长杆与地刷的组装动作。,AI=0→R1=1：画面中确实出现了吸尘器产品，但未展示该query所问的具体操作或部件。,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-002-scene-0001,vacuum-002,0.0,30.94,1,,,no,全部6帧（t=0s–30.9s）均为一台黑白卧式吸尘器静置在花纹地毯上，软管和附件摆放在旁侧，产品出现但无任何组装动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-003-scene-0001,vacuum-003,0.0,15.46,0,,,no,6帧均为黑色圆形扫地机器人在浅色木地板上缓慢移动（t=0s至t=15.4s），无延长杆或地刷组件及组装操作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-008-scene-0001,vacuum-008,0.0,27.207,0,,,no,全部6帧为NEATO扫地机器人第一人称视角在地板上移动（t=0.0s–27.2s），其中第2–3帧是标题卡，其余帧仅显示机器人视角穿过家具底部，无任何延长杆或地刷组件及组装动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-008-scene-0002,vacuum-008,27.207,31.211,0,,,no,6帧均为昏暗模糊的室内场景，无法辨认吸尘器及其任何部件或操作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-008-scene-0005,vacuum-008,39.094,41.263,0,,,no,6帧画面昏暗模糊，无法识别具体产品、吸尘器部件或组装动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-008-scene-0013,vacuum-008,70.127,72.421,0,,,no,全部6帧（t=70.1s–72.4s）为NEATO机器人POV视角穿过一个有吉它音箱、ROOTEA纸箱和厨房区域的房间，无任何吸尘器延长杆或地刷组件及组装动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-008-scene-0018,vacuum-008,88.188,123.83,0,,,no,全部6帧（t=88.2s–123.8s）为NEATO机器人第一人称低角度移动视角，经过沙发、茶几、吉他、桌椅下方，无任何延长杆或地刷组装内容。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-009-scene-0001,vacuum-009,0.0,41.54,0,,,no,全部6帧（t=0.0s–41.5s）显示人在地毯上推红色吸尘器，旁边有一只棕狗走动，未出现任何延长杆与地刷的组装动作或对接。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-010-scene-0001,vacuum-010,0.0,74.7,0,,,no,全部6帧为俯视角房间画面，扫地机器人在地板上移动，无延长杆或地刷组装操作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-034-scene-0001,vacuum-034,0.0,5.005,0,,,no,全部6帧均为LG A9 Tower吸尘器的标题卡，显示产品图与'Disassembly & Assembly'文字，无任何组装操作画面。,AI=1→R1=0：这是纯标题卡/封面帧，无任何实际操作演示，按规范标题卡应判为0。,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-034-scene-0027,vacuum-034,230.831,240.507,0,,,no,6帧展示吸尘器内部尘道组件（Dust duct assembly）的拆装操作（t=230.8s至t=240.5s），涉及拔插连接器、卸螺丝等内部维修，非延长杆或地刷组装。,AI=1→R1=0：画面为内部尘道组件拆装，与延长杆/地刷组装是完全不同的组件和操作，不属于同产品相关。,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-034-scene-0030,vacuum-034,248.448,256.556,0,,,no,6帧均为吸尘器内部电机组件拆解画面（t=248.4s至t=256.6s），双手操作电线连接器和内部线路，与延长杆和地刷组装完全无关。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-034-scene-0032,vacuum-034,280.514,286.553,0,,,no,全部6帧（t=280.5s–286.6s）展示双手在拆解的吸尘器内部连接蓝色电线插头的电气维修操作，并非延长杆或地刷的组装。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-034-scene-0040,vacuum-034,333.767,340.273,1,,,no,第1–6帧（t=333.8s–340.3s）可见手将一个金属L型支架安装到地面上一台黑色方形真空底座/坞站的背面（ASR提到'Place the top bracket'/'back plate is fully aligned'），是支架/挂壁件装配动作，未出现延长杆或地刷。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-038-scene-0001,vacuum-038,0.0,10.96,0,,,no,第1–6帧（t=0.0s–10.9s）显示一位女士在客厅与立式吸尘器并立+字幕'Samsung Jet vacuum cleaner'/'This video will show you how to recharge the battery'，只是视频标题卡，无任何延长杆/地刷组装动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-038-scene-0002,vacuum-038,10.96,18.16,0,,,no,6帧均为21.6V锂电池特写及文字说明，未出现吸尘器延长杆、地刷或组装动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-038-scene-0003,vacuum-038,18.16,23.36,0,,,no,第1–2帧（t=18.2s–19.2s）女士手持深色电池包向银色手持吸尘器顶部电池槽插装；第3–5帧（t=20.2s–22.3s）是充电坞站特写加字幕'The battery can easily be ejected and recharged.'；第6帧（t=23.4s）再次显示手持电池。整体内容是电池拆卸/充电，未涉及延长杆或地刷组装。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-038-scene-0009,vacuum-038,54.8,65.24,0,,,no,全部6帧（t=54.2s–65.2s）展示吸尘器电池充电底座及手将电池插入底座的操作，未显示延长杆或地刷的任何组装步骤。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-038-scene-0010,vacuum-038,65.24,71.28,1,,,no,6帧（t=65.2s-71.3s）显示人物将电池推入吸尘器主体并听到卡扣声，但未展示延长杆与地刷组装。,AI=0→R1=1：画面中可见吸尘器主体及电池安装动作，但未展示延长杆与地刷组装。,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-039-scene-0003,vacuum-039,6.4,8.4,0,,,no,6帧均为吸尘器吸头在地面上吸取碎屑的运行画面（t=6.4s至t=8.4s），无延长杆或地刷组装操作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-039-scene-0004,vacuum-039,8.4,12.08,0,,,no,6帧为红色吸尘器广告画面，含日文字符与价格，未展示任何组装或操作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-039-scene-0009,vacuum-039,24.2,27.24,0,,,no,6帧（t=24.2s–27.2s）中大部分为模糊画面（第1、3、4、6帧），第2帧为红色不明物体，第5帧仅显示白色地刷头静置，全程无延长杆或地刷组装动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-039-scene-0013,vacuum-039,36.4,40.72,0,,,no,6帧特写吸尘器尘盒机构，未出现延长杆或地刷组装。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-039-scene-0029,vacuum-039,86.64,91.04,0,,,no,"第2–5帧（t=87.5s–90.2s）为红色吸尘器静态产品广告画面，带日文'クリーナー/掃除機'与价格'17,900円'，第1/6帧是过渡模糊帧；无任何延长杆/地刷组装动作。",,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-044-scene-0002,vacuum-044,2.56,4.88,0,,,no,全部6帧（t=2.6s–4.9s）仅显示一只手在纯白背景前手持IAFF品牌手持吸尘器，无延长杆、地刷或任何组装动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-044-scene-0006,vacuum-044,17.68,20.8,1,,,no,第3–5帧（t=18.9s–20.2s）展示一只手握着黑色圆柱形吸尘器管状附件在纯色背景前，吸尘器附件产品出现，但无延长杆与地刷的组装连接动作演示。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-044-scene-0008,vacuum-044,26.24,30.24,0,,,no,6帧仅展示壁挂配件架与手持配件，未出现延长杆或地刷，也无组装动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-053-scene-0001,vacuum-053,0.0,28.53,0,,,no,6帧主要为网页/标题画面与吸尘器静态展示，未出现延长杆或地刷组装。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-058-scene-0002,vacuum-058,2.08,4.52,1,,,no,6帧均显示吸尘器吸头在蓝色印花布艺表面移动吸除碎屑，但未展示延长杆或地刷的组装步骤。,AI=0→R1=1，吸尘器产品出现但画面仅展示清洁动作，未演示延长杆与地刷组装。,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-058-scene-0003,vacuum-058,4.52,6.8,1,,,no,6帧（t=4.5s-6.8s）显示吸尘器地刷及延长杆已组装并在地毯上工作，但未展示组装过程。,AI=0→R1=1：画面中可见吸尘器地刷及延长杆已组装状态，但未展示组装过程。,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-058-scene-0004,vacuum-058,6.8,9.72,0,,,no,全部6帧（t=6.8s–9.7s）展示手持吸尘器的集尘仓特写和挂墙动作，以及一只猫在地板上行走，无延长杆或地刷的组装过程。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-058-scene-0006,vacuum-058,11.84,14.98,0,,,no,全部6帧（t=11.8s–15.0s）均为三星吸尘器金属外壳特写'SAMSUNG'徽标/扬声器孔/按键，以及'Stay clean. Stay loving.'/黑屏SAMSUNG标识，纯品牌/产品外观展示，无延长杆或地刷组装。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-060-scene-0001,vacuum-060,0.0,3.67,1,,,no,第2-5帧（t=0.7s-2.9s）可见人物手持吸尘器整机及地刷在木地板上使用，但未见延长杆与地刷的组装动作。,AI=0→R1=1：画面中可见吸尘器整机及地刷，但未展示延长杆与地刷的组装过程。,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-060-scene-0002,vacuum-060,3.67,6.673,1,,,no,6帧（t=3.7s-6.7s）显示手持吸尘器主体，背景模糊可见附件，但未展示延长杆与地刷组装。,AI=0→R1=1：画面中可见手持吸尘器主体，但未展示延长杆与地刷的组装动作。,R1,completed,2026-07-28T02:28:46+08:00
VQ-069,怎样组装吸尘器延长杆和地刷？,zh-CN,Vacuum,operation,development,vacuum-060-scene-0003,vacuum-060,6.673,8.709,0,,,no,全部6帧（t=6.7s–8.7s）展示一人手持已组装好的杆式吸尘器在木地板上推动，但无任何延长杆与地刷的组装过程或分解步骤。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-001-scene-0001,vacuum-001,0.0,26.51,1,,,no,第1、3、5、6帧可见黄色吸尘器出现在地板/地毯环境中，但画面严重模糊，没有清晰展示在地板上的实际清洁操作。,AI=0→R1=1：画面中确实出现了吸尘器产品，但未展示该query所问的具体操作或部件。,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-002-scene-0001,vacuum-002,0.0,30.94,1,,,no,全部6帧（t=0s–30.9s）吸尘器始终静置在地毯上未移动，产品出现但无地毯或硬地面清洁使用的演示动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-003-scene-0001,vacuum-003,0.0,15.46,1,,,no,6帧显示扫地机器人在浅色木地板上移动运行（t=0s至t=15.4s），展示了在硬质地面上使用吸尘器的场景，但无操作说明。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-008-scene-0001,vacuum-008,0.0,27.207,0,,,no,全部6帧均为NEATO机器人第一人称移动画面或标题卡（t=0.0s–27.2s），未展示任何人在地毯或硬地板上操作吸尘器的手法或步骤。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-008-scene-0004,vacuum-008,37.05,39.094,0,,,no,6帧画面（t=37.0s–39.1s）为昏暗模糊的室内走廊/房间，没有任何吸尘器或地板清洁动作可见。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-008-scene-0007,vacuum-008,44.225,46.686,0,,,no,全部6帧（t=44.2s–46.7s）均为低角度拍摄的室内环境画面，可见白色沙发、家具和深色地板，但没有任何吸尘器或相关设备出现。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-008-scene-0017,vacuum-008,86.144,88.188,0,,,no,6帧（t=86.1s–88.2s）呈现低角度房间画面，有凳子、凳上白色物体、地板、门框以及标有“ROOTEO OUTBOARD TROLLEY”的纸箱，全程没有出现吸尘器。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-008-scene-0018,vacuum-008,88.188,123.83,1,,,no,6帧（t=88.2s–123.8s）均为NEATO扫地机器人在室内地板上自主移动的第一人称视角，吸尘器产品出现并在运行，但未演示人在地毯或硬地板上的操作手法。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-009-scene-0001,vacuum-009,0.0,41.54,2,16.5,41.5,no,第3帧（t=16.5s）、第5帧（t=33.2s）、第6帧（t=41.5s）清晰呈现人手推红色吸尘器在地毯上行进，是'在地毯上使用吸尘器'的直接演示；但画面未涉及硬质地板使用技巧。,AI时间0.0-41.54→R1时间16.5-41.5（按联系表帧标签聚焦于可见推拉动作帧，0–24.9s多为静态/狗特写）,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-010-scene-0001,vacuum-010,0.0,74.7,1,,,no,6帧均显示扫地机器人在硬质木地板上自主移动清洁（t=0s至t=74.7s），展示了在硬地板上使用的场景但无任何使用说明或操作指导。,AI=2→R1=1：扫地机器人仅在硬地板上自主移动，未提供'如何在地毯或硬地板上使用'的操作说明或对比演示，仅为产品出现并运行。,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-034-scene-0001,vacuum-034,0.0,5.005,0,,,no,全部6帧均为同一张标题卡，仅展示产品名称与'Disassembly & Assembly'字样，未演示任何地毯或硬地板使用方式。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-034-scene-0013,vacuum-034,124.324,127.26,1,,,no,6帧（t=124.3s–127.3s）显示穿红色夹克的人跪在深色地毯上，正将白色立式吸尘器机身放倒，但整个动作是维护前的准备，未见在地毯或硬地板上实际推吸清洁。,AI=0→R1=1：吸尘器机身确实出现并有人将其放倒，但未展示在地毯或硬地板上的吸尘操作。,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-034-scene-0015,vacuum-034,138.772,141.208,1,,,no,6帧（t=138.8s–141.2s）显示一只手拿着吸尘器内部组件，能看到彩色电线和黄色滤材，但画面是拆解/维修状态，没有在地毯或硬地板上推吸使用。,AI=0→R1=1：吸尘器内部组件确实可见，但未展示在地毯或硬地板上的使用。,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-034-scene-0022,vacuum-034,173.006,175.042,1,,,no,6帧（t=173.0s–175.0s）均显示黑色吸尘器机身平放在灰色地毯上并带有一根白色电源线，但没有任何推动、开启或在地毯/硬地板上实际使用的动作。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-034-scene-0023,vacuum-034,175.042,179.846,1,,,no,6帧（t=175.0s–179.9s）主要显示黑色吸尘器底部置于地毯上，仅在t=177.9s–178.9s有一只手短暂进入画面触碰底部，但未见整机在地毯/硬地板上被推吸使用。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-034-scene-0034,vacuum-034,295.896,304.371,0,,,no,全部6帧（t=295.9s–304.4s）展示的是双手对黑色吸尘器内部组件进行接线拆解维修操作（地毯上进行），并非在地毯或硬地板上使用吸尘器清洁的操作演示。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-038-scene-0001,vacuum-038,0.0,10.96,1,,,no,全部6帧（t=0.0s–10.9s）中吸尘器只是站立在女士身旁，未在地毯或硬地上被实际推动使用；字幕声明内容是充电指引。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-038-scene-0008,vacuum-038,47.72,54.8,0,,,no,全部6帧基本是白底黑字的静态警告'Do not eject the battery from the vacuum cleaner while it is ON'，未出现吸尘器实物，也未演示在地板上的使用。,,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-038-scene-0011,vacuum-038,71.28,76.64,2,73.4,76.6,no,第3–6帧（t=73.4s–76.6s）清晰展示一名女子在木地板上推动杆式吸尘器进行清洁操作，字幕显示'Now your vacuum cleaner is ready to be used'；但场景仅展示硬地板使用，未展示地毯使用。,AI时间71.28-76.64→R1时间73.4-76.6：实际推动清洁动作从第3帧（t=73.4s）开始，前两帧仅为准备站立阶段。,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-039-scene-0003,vacuum-039,6.4,8.4,1,,,no,6帧显示吸尘器吸头正在地面吸取草屑/碎屑（t=6.4s至t=8.4s），展示了吸尘器的使用状态，但地面看起来是户外水泥/地砖而非明确的地毯或硬木地板，且无使用说明。,AI=3→R1=3大幅降为1：画面仅展示吸尘器在不确定的地面上吸碎屑，既未明确是在地毯还是硬地板上使用，也未提供任何'如何使用'的操作指导，不构成直接完整回答。,R1,completed,2026-07-28T02:28:46+08:00
VQ-070,How is a vacuum cleaner used on carpet or hard flooring?,en,Vacuum,operation,development,vacuum-039-scene-0004,vacuum-039,8.4,12.08,0,,,no,6帧为红色吸尘器广告画面，未展示在地毯或硬地板上的实际使用。,,R1,completed,2026-07-28T02:28:46+08:00
